
5749;120;20;230;x;x
5750;221;150;235;x;x
5751;236;237;211;x;x
5752;215;102;15;x;x
5753;108;80;33;x;x
5754;218;248;79;x;x
5755;224;121;84;x;x
5756;96;75;30;x;x
5757;222;65;94;x;x
5758;141;125;115;x;x
5759;235;211;174;x;x
5760;54;185;104;x;x
5761;87;69;234;x;x
5762;33;3;220;x;x
5763;208;251;84;x;x
5764;105;246;3;x;x
5765;72;232;228;x;x
5766;118;148;223;x;x
5767;242;57;208;x;x
5768;120;203;7;x;x
5769;92;118;135;x;x
5770;23;94;171;x;x
5771;33;188;44;x;x
5772;130;73;16;x;x
5773;59;86;249;x;x
5774;217;219;157;x;x
5775;79;140;48;x;x
5776;8;51;66;x;x
5777;192;180;199;x;x
5778;69;46;160;x;x
5779;145;205;79;x;x
5780;135;179;168;x;x
5781;212;34;139;x;x
5782;247;10;250;x;x
5783;244;123;220;x;x
5784;80;34;47;x;x
5785;81;139;177;x;x
5786;169;239;251;x;x
5787;121;212;96;x;x
5788;68;144;102;x;x
5789;28;34;202;x;x
5790;36;57;200;x;x
5791;251;166;71;x;x
5792;53;1;66;x;x
5793;244;0;240;x;x
5794;205;195;134;x;x
5795;137;55;33;x;x
5796;135;8;198;x;x
5797;251;59;69;x;x
5798;132;7;229;x;x
5799;16;77;161;x;x
5800;2;48;210;x;x
5801;229;125;4;x;x
5802;194;44;94;x;x
5803;12;126;77;x;x
5804;155;181;140;x;x
5805;240;169;198;x;x
5806;171;182;26;x;x
5807;160;232;69;x;x
5808;51;192;239;x;x
5809;188;150;235;x;x
5810;234;183;100;x;x
5811;112;59;184;x;x
5812;132;155;238;x;x
5813;80;156;43;x;x
5814;158;177;102;x;x
5815;130;42;145;x;x
5816;29;16;36;x;x
5817;171;227;218;x;x
5818;229;97;185;x;x
5819;89;233;28;x;x
5820;54;207;72;x;x
5821;67;10;214;x;x
5822;158;220;7;x;x
5823;26;1;156;x;x
5824;73;115;145;x;x
5825;239;253;205;x;x
5826;111;40;187;x;x
5827;176;179;170;x;x
5828;113;32;177;x;x
5829;213;104;191;x;x
5830;227;62;147;x;x
5831;163;145;9;x;x
5832;159;69;41;x;x
5833;61;7;195;x;x
5834;170;67;14;x;x
5835;124;119;161;x;x
5836;203;89;184;x;x
5837;92;126;60;x;x
5838;222;21;4;x;x
5839;72;214;159;x;x
5840;27;92;12;x;x
5841;159;143;115;x;x
5842;98;184;26;x;x
5843;137;232;109;x;x
5844;93;13;240;x;x
5845;166;83;252;x;x
5846;145;212;240;x;x
5847;238;102;144;x;x
5848;13;14;0;x;x
5849;98;36;185;x;x
5850;109;10;253;x;x
5851;225;50;105;x;x
5852;51;146;156;x;x
5853;24;114;64;x;x
5854;7;157;242;x;x
5855;96;161;233;x;x
5856;201;19;180;x;x
5857;125;141;238;x;x
5858;38;217;120;x;x
5859;51;27;138;x;x
5860;243;147;6;x;x
5861;121;91;51;x;x
5862;73;78;103;x;x
5863;202;83;83;x;x
5864;26;138;47;x;x
5865;65;5;132;x;x
5866;49;226;167;x;x
5867;53;37;225;x;x
5868;148;137;173;x;x
5869;23;34;53;x;x
5870;200;226;130;x;x
5871;211;233;11;x;x
5872;154;87;20;x;x
5873;194;128;253;x;x
5874;149;14;194;x;x
5875;188;136;38;x;x
5876;44;153;87;x;x
5877;252;196;247;x;x
5878;46;136;69;x;x
5879;177;101;28;x;x
5880;175;180;178;x;x
5881;38;99;28;x;x
5882;155;197;174;x;x
5883;228;191;155;x;x
5884;16;21;81;x;x
5885;200;40;230;x;x
5886;46;18;11;x;x
5887;174;172;212;x;x
5888;16;215;99;x;x
5889;83;135;143;x;x
5890;57;32;18;x;x
5891;142;38;206;x;x
5892;250;251;101;x;x
5893;37;130;227;x;x
5894;118;113;156;x;x
5895;57;132;103;x;x
5896;149;131;200;x;x
5897;20;3;101;x;x
5898;121;56;69;x;x
5899;30;151;134;x;x
5900;199;74;129;x;x
5901;31;34;65;x;x
5902;116;211;161;x;x
5903;151;131;169;x;x
5904;86;203;117;x;x
5905;114;60;199;x;x
5906;32;195;10;x;x
5907;236;200;158;x;x
5908;1;215;122;x;x
5909;231;139;248;x;x
5910;126;16;55;x;x
5911;132;112;50;x;x
5912;37;133;161;x;x
5913;251;211;180;x;x
5914;12;132;9;x;x
5915;10;53;137;x;x
5916;8;218;49;x;x
5917;100;1;6;x;x
5918;68;167;16;x;x
5919;155;216;40;x;x
5920;161;112;184;x;x
5921;87;3;113;x;x
5922;235;214;1;x;x
5923;91;115;183;x;x
5924;197;36;74;x;x
5925;75;78;218;x;x
5926;123;118;42;x;x
5927;238;147;56;x;x
5928;212;59;85;x;x
5929;102;204;72;x;x
5930;113;201;7;x;x
5931;134;98;188;x;x
5932;64;169;146;x;x
5933;219;108;86;x;x
5934;58;251;85;x;x
5935;0;106;143;x;x
5936;47;206;213;x;x
5937;235;211;235;x;x
5938;170;95;138;x;x
5939;127;188;184;x;x
5940;150;92;104;x;x
5941;86;140;44;x;x
5942;100;138;130;x;x
5943;240;194;171;x;x
5944;129;39;220;x;x
5945;187;226;199;x;x
5946;251;11;169;x;x
5947;234;135;210;x;x
5948;252;167;29;x;x
5949;14;128;132;x;x
5950;43;25;22;x;x
5951;200;189;116;x;x
5952;159;63;65;x;x
5953;76;36;241;x;x
5954;118;128;132;x;x
5955;147;167;96;x;x
5956;243;40;75;x;x
5957;156;192;231;x;x
5958;83;247;101;x;x
5959;116;67;126;x;x
5960;78;190;109;x;x
5961;146;87;101;x;x
5962;102;74;224;x;x
5963;47;128;79;x;x
5964;178;29;113;x;x
5965;120;207;173;x;x
5966;143;47;3;x;x
5967;33;8;22;x;x
5968;39;128;79;x;x
5969;131;19;253;x;x
5970;6;89;167;x;x
5971;149;183;75;x;x
5972;132;206;209;x;x
5973;225;231;23;x;x
5974;54;108;96;x;x
5975;142;33;27;x;x
5976;94;204;85;x;x
5977;191;241;207;x;x
5978;252;143;164;x;x
5979;130;111;169;x;x
5980;116;100;44;x;x
5981;107;80;77;x;x
5982;133;211;224;x;x
5983;22;240;8;x;x
5984;174;165;238;x;x
5985;140;32;55;x;x
5986;199;130;169;x;x
5987;220;91;174;x;x
5988;133;224;39;x;x
5989;203;10;221;x;x
5990;217;87;161;x;x
5991;246;22;46;x;x
5992;158;22;168;x;x
5993;141;203;182;x;x
5994;16;10;123;x;x
5995;160;148;39;x;x
5996;106;192;122;x;x
5997;184;228;216;x;x
5998;53;186;225;x;x
5999;217;209;107;x;x
